ExperimentId,Approach,TaskFinishTime,SkillName,SkillChanceToFail,SkillBatteryConsume, Location,SuccessResult,FailureReasonEnum,RobotName,BatteryCharge,BatteryDischargeRate,Skills,Color,Speed,EndBatteryCharge
11,Baseline,88.96,move-furniture,-0.00,0.00,RoomA,false,Skill Not Found,Robot,1.00,0.05, none*,,100.00,1.00
11,Baseline,88.96,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.05, clean-room*sanitize-robot*none*,,150.00,1.00
11,Baseline,88.96,open-door,0.01,0.01,RoomA,true,None,Cleaner,0.70,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.65
11,Baseline,88.96,move-furniture,-0.00,0.00,RoomA,true,Skill Not Found,Robot,1.00,0.05, none*,,100.00,0.38
11,Baseline,88.96,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.39,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.38
11,Baseline,88.96,move-furniture,0.15,0.01,RoomA,true,None,Robot,1.00,0.05, move-furniture*,,150.00,0.32
11,Baseline,88.96,move-furniture,0.01,0.01,RoomA,true,None,Robot,0.38,0.01, move-furniture*,,150.00,0.23
11,Baseline,88.96,clean-room,0.02,0.01,RoomB,true,None,Cleaner,0.38,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.17
11,Baseline,88.96,sanitize-robot,0.01,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.17,0.01, clean-room*sanitize-robot*open-door*,,120.00,-0.04
11,Baseline,88.96,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,100.00,0.99
11,Baseline,88.96,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.04, clean-room*sanitize-robot*open-door*,,100.00,0.71
11,Baseline,88.96,sanitize-robot,0.01,0.12,SanitizationRoom,false,Low Battery,Cleaner,0.71,0.04, clean-room*sanitize-robot*open-door*,,100.00,-0.21
11,Baseline,88.96,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,80.00,0.99
11,Baseline,88.96,clean-room,0.01,0.12,RoomA,true,None,Cleaner,0.99,0.06, clean-room*sanitize-robot*open-door*,,80.00,0.47
11,Baseline,88.96,sanitize-robot,0.06,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.47,0.06, clean-room*sanitize-robot*open-door*,,80.00,-0.34
11,Baseline,88.96,open-door,0.75,0.01,RoomA,false,Skill Failure,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,120.00,1.00
11,Baseline,88.96,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.98
11,Baseline,88.96,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.98,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.84
11,Baseline,88.96,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.84,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.57
11,Baseline,88.96,move-furniture,0.05,0.01,RoomA,true,None,Robot,1.00,0.02, move-furniture*,,120.00,0.59
11,Baseline,88.96,move-furniture,0.01,0.01,RoomA,true,None,Robot,1.00,0.04, move-furniture*,,80.00,0.19
11,Baseline,88.96,clean-room,0.01,0.07,RoomB,true,None,Cleaner,0.57,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.30
11,Baseline,88.96,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.30,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.08
11,Baseline,88.96,move-furniture,0.01,0.01,RoomB,false,Low Battery,Robot,0.19,0.04, move-furniture*,,80.00,-0.02
11,Baseline,88.96,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.04, clean-room*none*open-door*,,100.00,0.84
11,Baseline,88.96,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.84,0.04, clean-room*none*open-door*,,100.00,0.04
11,Baseline,88.96,sanitize-robot,-0.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,0.04,0.04, clean-room*none*open-door*,,100.00,0.04
11,Baseline,88.96,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.02, clean-room*sanitize-robot*none*,,100.00,1.00
11,Baseline,88.96,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.97
11,Baseline,88.96,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.97,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.68
11,Baseline,88.96,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.68,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.34
11,Baseline,88.96,move-furniture,0.20,0.01,RoomA,true,None,Robot,1.00,0.01, move-furniture*,,110.00,0.82
11,Baseline,88.96,move-furniture,0.01,0.09,RoomA,true,None,Robot,0.60,0.01, move-furniture*,,80.00,0.26
11,Baseline,88.96,clean-room,0.06,0.01,RoomB,false,Low Battery,Cleaner,0.34,0.02, clean-room*sanitize-robot*open-door*,,150.00,-0.03
12,Baseline,73.33,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.70,0.01, clean-room*none*none*,,110.00,0.70
12,Baseline,73.33,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.70,0.01, clean-room*sanitize-robot*none*,,80.00,0.70
12,Baseline,73.33,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.92
12,Baseline,73.33,clean-room,0.10,0.01,RoomA,true,None,Cleaner,0.92,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.58
12,Baseline,73.33,sanitize-robot,0.01,0.09,SanitizationRoom,true,None,Cleaner,0.58,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.08
12,Baseline,73.33,move-furniture,-0.00,0.00,RoomA,false,Skill Not Found,Robot,1.00,0.05, none*,,100.00,1.00
12,Baseline,73.33,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.05, clean-room*sanitize-robot*none*,,150.00,1.00
12,Baseline,73.33,open-door,0.01,0.01,RoomA,true,None,Cleaner,0.70,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.65
12,Baseline,73.33,move-furniture,-0.00,0.00,RoomA,true,Skill Not Found,Robot,1.00,0.05, none*,,100.00,0.38
12,Baseline,73.33,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.39,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.38
12,Baseline,73.33,move-furniture,0.15,0.01,RoomA,true,None,Robot,1.00,0.05, move-furniture*,,150.00,0.32
12,Baseline,73.33,move-furniture,0.01,0.01,RoomA,true,None,Robot,0.38,0.01, move-furniture*,,150.00,0.23
12,Baseline,73.33,clean-room,0.02,0.01,RoomB,true,None,Cleaner,0.38,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.17
12,Baseline,73.33,sanitize-robot,0.01,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.17,0.01, clean-room*sanitize-robot*open-door*,,120.00,-0.04
12,Baseline,73.33,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,100.00,0.99
12,Baseline,73.33,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.04, clean-room*sanitize-robot*open-door*,,100.00,0.71
12,Baseline,73.33,sanitize-robot,0.01,0.12,SanitizationRoom,false,Low Battery,Cleaner,0.71,0.04, clean-room*sanitize-robot*open-door*,,100.00,-0.21
12,Baseline,73.33,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,80.00,0.99
12,Baseline,73.33,clean-room,0.01,0.12,RoomA,true,None,Cleaner,0.99,0.06, clean-room*sanitize-robot*open-door*,,80.00,0.47
12,Baseline,73.33,sanitize-robot,0.06,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.47,0.06, clean-room*sanitize-robot*open-door*,,80.00,-0.34
12,Baseline,73.33,open-door,0.75,0.01,RoomA,false,Skill Failure,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,120.00,1.00
12,Baseline,73.33,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.98
12,Baseline,73.33,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.98,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.84
12,Baseline,73.33,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.84,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.57
12,Baseline,73.33,move-furniture,0.05,0.01,RoomA,true,None,Robot,1.00,0.02, move-furniture*,,120.00,0.59
12,Baseline,73.33,move-furniture,0.01,0.01,RoomA,true,None,Robot,1.00,0.04, move-furniture*,,80.00,0.19
12,Baseline,73.33,clean-room,0.01,0.07,RoomB,true,None,Cleaner,0.57,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.30
12,Baseline,73.33,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.30,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.08
12,Baseline,73.33,move-furniture,0.01,0.01,RoomB,false,Low Battery,Robot,0.19,0.04, move-furniture*,,80.00,-0.02
12,Baseline,73.33,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.04, clean-room*none*open-door*,,100.00,0.84
12,Baseline,73.33,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.84,0.04, clean-room*none*open-door*,,100.00,0.04
12,Baseline,73.33,sanitize-robot,-0.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,0.04,0.04, clean-room*none*open-door*,,100.00,0.04
12,Baseline,73.33,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.02, clean-room*sanitize-robot*none*,,100.00,1.00
12,Baseline,73.33,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.97
12,Baseline,73.33,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.97,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.68
12,Baseline,73.33,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.68,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.34
12,Baseline,73.33,move-furniture,0.20,0.01,RoomA,true,None,Robot,1.00,0.01, move-furniture*,,110.00,0.82
12,Baseline,73.33,move-furniture,0.01,0.09,RoomA,true,None,Robot,0.60,0.01, move-furniture*,,80.00,0.26
12,Baseline,73.33,clean-room,0.06,0.01,RoomB,false,Low Battery,Cleaner,0.34,0.02, clean-room*sanitize-robot*open-door*,,150.00,-0.03
12,Baseline,73.33,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.03, clean-room*sanitize-robot*open-door*,,110.00,0.99
12,Baseline,73.33,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.03, clean-room*sanitize-robot*open-door*,,110.00,0.78
12,Baseline,73.33,sanitize-robot,0.01,0.12,SanitizationRoom,true,None,Cleaner,0.78,0.03, clean-room*sanitize-robot*open-door*,,110.00,-0.14
12,Baseline,73.33,move-furniture,0.00,0.00,RoomA,false,Skill Not Found,Robot,0.60,0.01, none*,,80.00,0.60
13,Baseline,0.00,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.70,0.01, clean-room*none*none*,,110.00,0.70
13,Baseline,0.00,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.70,0.01, clean-room*sanitize-robot*none*,,80.00,0.70
13,Baseline,0.00,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.92
13,Baseline,0.00,clean-room,0.10,0.01,RoomA,true,None,Cleaner,0.92,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.58
13,Baseline,0.00,sanitize-robot,0.01,0.09,SanitizationRoom,true,None,Cleaner,0.58,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.08
13,Baseline,0.00,move-furniture,-0.00,0.00,RoomA,false,Skill Not Found,Robot,1.00,0.05, none*,,100.00,1.00
13,Baseline,0.00,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.05, clean-room*sanitize-robot*none*,,150.00,1.00
13,Baseline,0.00,open-door,0.01,0.01,RoomA,true,None,Cleaner,0.70,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.65
13,Baseline,0.00,move-furniture,-0.00,0.00,RoomA,true,Skill Not Found,Robot,1.00,0.05, none*,,100.00,0.38
13,Baseline,0.00,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.39,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.38
13,Baseline,0.00,move-furniture,0.15,0.01,RoomA,true,None,Robot,1.00,0.05, move-furniture*,,150.00,0.32
13,Baseline,0.00,move-furniture,0.01,0.01,RoomA,true,None,Robot,0.38,0.01, move-furniture*,,150.00,0.23
13,Baseline,0.00,clean-room,0.02,0.01,RoomB,true,None,Cleaner,0.38,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.17
13,Baseline,0.00,sanitize-robot,0.01,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.17,0.01, clean-room*sanitize-robot*open-door*,,120.00,-0.04
13,Baseline,0.00,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,100.00,0.99
13,Baseline,0.00,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.04, clean-room*sanitize-robot*open-door*,,100.00,0.71
13,Baseline,0.00,sanitize-robot,0.01,0.12,SanitizationRoom,false,Low Battery,Cleaner,0.71,0.04, clean-room*sanitize-robot*open-door*,,100.00,-0.21
13,Baseline,0.00,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,80.00,0.99
13,Baseline,0.00,clean-room,0.01,0.12,RoomA,true,None,Cleaner,0.99,0.06, clean-room*sanitize-robot*open-door*,,80.00,0.47
13,Baseline,0.00,sanitize-robot,0.06,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.47,0.06, clean-room*sanitize-robot*open-door*,,80.00,-0.34
13,Baseline,0.00,open-door,0.75,0.01,RoomA,false,Skill Failure,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,120.00,1.00
13,Baseline,0.00,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.98
13,Baseline,0.00,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.98,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.84
13,Baseline,0.00,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.84,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.57
13,Baseline,0.00,move-furniture,0.05,0.01,RoomA,true,None,Robot,1.00,0.02, move-furniture*,,120.00,0.59
13,Baseline,0.00,move-furniture,0.01,0.01,RoomA,true,None,Robot,1.00,0.04, move-furniture*,,80.00,0.19
13,Baseline,0.00,clean-room,0.01,0.07,RoomB,true,None,Cleaner,0.57,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.30
13,Baseline,0.00,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.30,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.08
13,Baseline,0.00,move-furniture,0.01,0.01,RoomB,false,Low Battery,Robot,0.19,0.04, move-furniture*,,80.00,-0.02
13,Baseline,0.00,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.04, clean-room*none*open-door*,,100.00,0.84
13,Baseline,0.00,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.84,0.04, clean-room*none*open-door*,,100.00,0.04
13,Baseline,0.00,sanitize-robot,-0.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,0.04,0.04, clean-room*none*open-door*,,100.00,0.04
13,Baseline,0.00,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.02, clean-room*sanitize-robot*none*,,100.00,1.00
13,Baseline,0.00,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.97
13,Baseline,0.00,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.97,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.68
13,Baseline,0.00,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.68,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.34
13,Baseline,0.00,move-furniture,0.20,0.01,RoomA,true,None,Robot,1.00,0.01, move-furniture*,,110.00,0.82
13,Baseline,0.00,move-furniture,0.01,0.09,RoomA,true,None,Robot,0.60,0.01, move-furniture*,,80.00,0.26
13,Baseline,0.00,clean-room,0.06,0.01,RoomB,false,Low Battery,Cleaner,0.34,0.02, clean-room*sanitize-robot*open-door*,,150.00,-0.03
13,Baseline,0.00,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.03, clean-room*sanitize-robot*open-door*,,110.00,0.99
13,Baseline,0.00,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.03, clean-room*sanitize-robot*open-door*,,110.00,0.78
13,Baseline,0.00,sanitize-robot,0.01,0.12,SanitizationRoom,true,None,Cleaner,0.78,0.03, clean-room*sanitize-robot*open-door*,,110.00,-0.14
13,Baseline,0.00,move-furniture,0.00,0.00,RoomA,false,Skill Not Found,Robot,0.60,0.01, none*,,80.00,0.60
13,Baseline,0.00,move-furniture,0.00,0.00,RoomA,false,Skill Not Found,Robot,1.00,0.01, none*,,80.00,1.00
14,Baseline,93.33,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.70,0.01, clean-room*none*none*,,110.00,0.70
14,Baseline,93.33,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.70,0.01, clean-room*sanitize-robot*none*,,80.00,0.70
14,Baseline,93.33,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.92
14,Baseline,93.33,clean-room,0.10,0.01,RoomA,true,None,Cleaner,0.92,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.58
14,Baseline,93.33,sanitize-robot,0.01,0.09,SanitizationRoom,true,None,Cleaner,0.58,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.08
14,Baseline,93.33,move-furniture,-0.00,0.00,RoomA,false,Skill Not Found,Robot,1.00,0.05, none*,,100.00,1.00
14,Baseline,93.33,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.05, clean-room*sanitize-robot*none*,,150.00,1.00
14,Baseline,93.33,open-door,0.01,0.01,RoomA,true,None,Cleaner,0.70,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.65
14,Baseline,93.33,move-furniture,-0.00,0.00,RoomA,true,Skill Not Found,Robot,1.00,0.05, none*,,100.00,0.38
14,Baseline,93.33,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.39,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.38
14,Baseline,93.33,move-furniture,0.15,0.01,RoomA,true,None,Robot,1.00,0.05, move-furniture*,,150.00,0.32
14,Baseline,93.33,move-furniture,0.01,0.01,RoomA,true,None,Robot,0.38,0.01, move-furniture*,,150.00,0.23
14,Baseline,93.33,clean-room,0.02,0.01,RoomB,true,None,Cleaner,0.38,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.17
14,Baseline,93.33,sanitize-robot,0.01,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.17,0.01, clean-room*sanitize-robot*open-door*,,120.00,-0.04
14,Baseline,93.33,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,100.00,0.99
14,Baseline,93.33,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.04, clean-room*sanitize-robot*open-door*,,100.00,0.71
14,Baseline,93.33,sanitize-robot,0.01,0.12,SanitizationRoom,false,Low Battery,Cleaner,0.71,0.04, clean-room*sanitize-robot*open-door*,,100.00,-0.21
14,Baseline,93.33,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,80.00,0.99
14,Baseline,93.33,clean-room,0.01,0.12,RoomA,true,None,Cleaner,0.99,0.06, clean-room*sanitize-robot*open-door*,,80.00,0.47
14,Baseline,93.33,sanitize-robot,0.06,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.47,0.06, clean-room*sanitize-robot*open-door*,,80.00,-0.34
14,Baseline,93.33,open-door,0.75,0.01,RoomA,false,Skill Failure,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,120.00,1.00
14,Baseline,93.33,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.98
14,Baseline,93.33,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.98,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.84
14,Baseline,93.33,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.84,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.57
14,Baseline,93.33,move-furniture,0.05,0.01,RoomA,true,None,Robot,1.00,0.02, move-furniture*,,120.00,0.59
14,Baseline,93.33,move-furniture,0.01,0.01,RoomA,true,None,Robot,1.00,0.04, move-furniture*,,80.00,0.19
14,Baseline,93.33,clean-room,0.01,0.07,RoomB,true,None,Cleaner,0.57,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.30
14,Baseline,93.33,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.30,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.08
14,Baseline,93.33,move-furniture,0.01,0.01,RoomB,false,Low Battery,Robot,0.19,0.04, move-furniture*,,80.00,-0.02
14,Baseline,93.33,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.04, clean-room*none*open-door*,,100.00,0.84
14,Baseline,93.33,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.84,0.04, clean-room*none*open-door*,,100.00,0.04
14,Baseline,93.33,sanitize-robot,-0.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,0.04,0.04, clean-room*none*open-door*,,100.00,0.04
14,Baseline,93.33,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.02, clean-room*sanitize-robot*none*,,100.00,1.00
14,Baseline,93.33,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.97
14,Baseline,93.33,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.97,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.68
14,Baseline,93.33,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.68,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.34
14,Baseline,93.33,move-furniture,0.20,0.01,RoomA,true,None,Robot,1.00,0.01, move-furniture*,,110.00,0.82
14,Baseline,93.33,move-furniture,0.01,0.09,RoomA,true,None,Robot,0.60,0.01, move-furniture*,,80.00,0.26
14,Baseline,93.33,clean-room,0.06,0.01,RoomB,false,Low Battery,Cleaner,0.34,0.02, clean-room*sanitize-robot*open-door*,,150.00,-0.03
14,Baseline,93.33,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.03, clean-room*sanitize-robot*open-door*,,110.00,0.99
14,Baseline,93.33,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.03, clean-room*sanitize-robot*open-door*,,110.00,0.78
14,Baseline,93.33,sanitize-robot,0.01,0.12,SanitizationRoom,true,None,Cleaner,0.78,0.03, clean-room*sanitize-robot*open-door*,,110.00,-0.14
14,Baseline,93.33,move-furniture,0.00,0.00,RoomA,false,Skill Not Found,Robot,0.60,0.01, none*,,80.00,0.60
14,Baseline,93.33,move-furniture,0.00,0.00,RoomA,false,Skill Not Found,Robot,1.00,0.01, none*,,80.00,1.00
14,Baseline,93.33,open-door,0.06,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.99
14,Baseline,93.33,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.71
14,Baseline,93.33,move-furniture,0.00,0.00,RoomA,true,Skill Not Found,Robot,1.00,0.01, none*,,80.00,0.60
14,Baseline,93.33,sanitize-robot,0.10,0.01,SanitizationRoom,true,None,Cleaner,0.71,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.30
14,Baseline,93.33,move-furniture,0.10,0.01,RoomA,true,None,Robot,1.00,0.06, move-furniture*,,120.00,-0.21
14,Baseline,93.33,move-furniture,0.01,0.12,RoomA,true,None,Robot,0.60,0.02, move-furniture*,,100.00,0.08
14,Baseline,93.33,sanitize-robot,0.10,0.01,SanitizationRoom,true,None,Cleaner,0.29,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.02
14,Baseline,93.33,move-furniture,0.10,0.01,RoomB,false,Low Battery,Robot,-0.21,0.06, move-furniture*,,120.00,-0.21
15,Baseline,13.33,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.70,0.01, clean-room*none*none*,,110.00,0.70
15,Baseline,13.33,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.70,0.01, clean-room*sanitize-robot*none*,,80.00,0.70
